year,manufacturer,recall_count
2017,Volvo Trucks North America,3
2017,Wabash National Corporation,3
2017,Walker Stainless Equipment Company LLC,2
2017,Walter Kidde Portable Equipment Inc.,1
2017,West-Mark,1
2017,Wilwood Engineering,1
2017,"Winnebago Industries, Inc.",5
2017,YSN Imports Inc.,1
2017,"Yamaha Motor Corporation, USA",4
2017,Zero Motorcycles Inc.,3
2017,"Zhaoqing Junhong Co., Ltd.",1
2018,"ARBOC Specialty Vehicles, LLC",1
2018,AXN Heavy Duty LLC,1
2018,Achieva Rubber Corp.,1
2018,"Advance Stores Company, Incorporated",1
2018,"Airstream, Inc.",1
2018,Akoury,1
2018,"Allison Transmission, Inc.",1
2018,Alpha Technology Corp,1
2018,Alta Motors,1
2018,"Altec Industries, Inc.",28
2018,American Custom Golf Cars,2
2018,"American Technology Components, Inc.",1
2018,Arcimoto Inc,11
2018,Aston Martin The Americas,1
2018,"Autocar Industries, LLC",1
2018,"Autocar, LLC",4
2018,"BMW of North America, LLC",27
2018,BYD Coach & Bus,1
2018,Badass Helmet Company,3
2018,BatteryJack Inc.,1
2018,"Bentley Motors, Inc.",1
2018,Blue Bird Body Company,14
2018,Braun Corporation,1
2018,Brembo S.p.A.,2
2018,Bridgestone Americas Tire Operations,1
2018,"Brown Industries, LLC",1
2018,Bugatti,1
2018,"Champion Bus, Inc.",3
2018,"Charles Machine Works, Inc.",1
2018,"Chrysler (FCA US, LLC)",46
2018,"Coach House, Inc.",1
2018,Coach and Equipment Mfg. Corp.,2
2018,Collins Bus Corporation,3
2018,"Columbia Northwest, Inc.",2
2018,"Conel, LLC dba McElrath Trailers",1
2018,"Continental Tire the Americas, LLC",3
2018,"Corp. Micro Bird, Inc.",7
2018,Cruiser RV,2
2018,"Cummins, Inc.",3
2018,Custom Truck And Body Works,1
2018,Daimler Coaches North America,2
2018,"Daimler Trucks North America, LLC",51
2018,"Daimler Vans USA, LLC",7
2018,Dainese S.p.A.,1
2018,Darsan Trading Co.,1
2018,Dennis Eagle Inc.,2
2018,Dexter Axle Company,4
2018,Dexter Ventline and Door,1
2018,"Doepker Industries, Ltd.",1
2018,"Dorman Products, Inc.",2
2018,Ducati North America,8
2018,E-One Incorporated,9
2018,Eaton Corporation,1
2018,"Eclipse Recreational Vehicles, Inc.",1
2018,"Eldorado National- California, Inc.",1
2018,Eldorado National-Kansas,2
2018,"Elgin Sweeper Company, Inc.",2
2018,Entegra Coach,8
2018,"Erwin Hymer Group North America, Inc.",4
2018,"Fabform Industries, INC.",2
2018,Federal-Mogul Motorparts LLC,1
2018,"Ferrara Fire Apparatus, Inc.",3
2018,"Ferrari North America, Inc.",4
2018,Fontaine Trailer Company,1
2018,Ford Motor Company,31
2018,"Forest River, Inc.",63
2018,"Foretravel, Inc.",2
2018,Frazer,1
2018,Freedman Seating Company,1
2018,Fuel Helmets,2
2018,"Fuel Injection Technology, Inc.",1
2018,Fujian Wanda Automobile Glass Industry C,1
2018,Futura Trailers Ltd,1
2018,Garden State Bus Group,1
2018,"General Motors, LLC",23
2018,"Gillig, LLC",6
2018,"Grand Design RV, LLC",6
2018,Great Dane Trailers,5
2018,"Gulf Stream Coach, Inc.",6
2018,H&H Sports Protection,1
2018,"Halcore Group, Inc.",3
2018,Hale Products Inc,1
2018,Harley-Davidson Motor Company,4
2018,Harmony Juvenile Products,1
2018,"Heartland Recreational Vehicles, LLC",6
2018,Heil Environmental,1
2018,Hickory Springs Manufacturing Company,3
2018,Highland Ridge RV,2
2018,"Hino Motors Sales U.S.A., Inc.",2
2018,Honda (American Honda Motor Co.),23
2018,Horizon Global,1
2018,Hyundai Motor America,11
2018,Indian Motorcycle Company,3
2018,Industrias Martinrea de Mexico SA de CV,1
2018,"Integrated Tower Systems, Inc.",1
2018,"Iowa Mold Tooling Co., Inc.",1
2018,Ioxus Corporation,1
2018,"Irvine Shade & Door, Inc.",1
2018,Isuzu Motors Limited,2
2018,Ivolution Sports Inc.,1
2018,"Jaguar Land Rover North America, LLC",13
2018,"Jayco, Inc.",18
2018,"Jost International, Inc.",1
2018,"KTM North America, Inc.",1
2018,"KZRV, L.P.",9
2018,Karma Automotive LLC,2
2018,"Kaufman Trailers Group, LLC.",1
2018,"Kaufman Trailers of NE, Inc.",1
2018,"Kawasaki Motors Corp., U.S.A.",3
2018,"Keystone Automotive Operations, Inc.",1
2018,Keystone RV Company,24
2018,"Kia America, Inc.",9
2018,"Kidde Technologies, Inc.",1
2018,Kovatch Mobile Equipment Corp.,7
2018,"Kumho Tire U.S.A., Inc.",1
2018,"LGS Industries, Inc.",1
2018,Lakota Corporation (Lakota Trailers),3
2018,Lamborghini (Automobili Lamborghini),4
2018,Lance Camper Manufacturing. Corp.,2
2018,"Lazy Daze, Inc.",1
2018,Les Schwab,1
2018,"Liberty Outdoors, LLC",1
2018,"Lifeworks Technology Group, LLC",1
2018,Lion Electric Company,1
2018,Lippert,2
2018,Livin' Lite Recreational Vehicles,1
2018,Lotus Cars Limited,1
2018,LuK GmbH & Co. KG,1
2018,Luxfer Canada Ltd.,1
2018,"MORryde International, Inc.",2
2018,"MV Agusta USA, LLC",1
2018,"Mac Trailer Mfg., Inc.",1
2018,"Mack Trucks, Inc.",5
2018,"Maintainer Corporation of Iowa, Inc.",1
2018,"Manac, Inc.",1
2018,"Maserati North America, Inc.",3
2018,"Maxey Trailers Mfg., Inc.",1
2018,Mazda North American Operations,10
2018,McLaren Automotive Incorporated,1
2018,"McNeilus Truck & Manufacturing, Inc.",2
2018,"Mercedes-Benz USA, LLC",39
2018,"Meritor, Inc.",1
2018,Midwest Fire Equipment & Repair Company,2
2018,"Mitsubishi Fuso Truck of America, Inc.",1
2018,"Mitsubishi Motors North America, Inc.",8
2018,Mobility Ventures LLC,1
2018,"Morgan Truck Bodies, LLC",1
2018,Motor Coach Industries,4
2018,"Multiquip, Inc.",2
2018,"National Van Builders, Inc.",1
2018,"Navistar, Inc.",18
2018,"New Flyer of America, Inc.",5
2018,Newmar Corporation,14
2018,"Nissan North America, Inc.",14
2018,Norcold Inc.,1
2018,"Northwood Manufacturing, Inc.",1
2018,Nova Bus (US) Inc.,4
2018,PACCAR Incorporated,9
2018,"PT. Multistrada Arah Sarana, Tbk",1
2018,"PTL Engineering, Inc",1
2018,Pagani Automobili SpA,1
2018,Pierce Manufacturing,3
2018,Polaris Industries Inc.,6
2018,"Porsche Cars North America, Inc.",8
2018,Prevost Car (US) Inc.,1
2018,"Proterra Operating Company, Inc.",1
2018,"REV Ambulance Group Orlando, Inc.",1
2018,REV Recreation Group,4
2018,Reading Truck Group LLC,1
2018,Rebel West Powersports LLC,1
2018,Ricon Corporation,1
2018,Riverside RV,1
2018,"Riverside Travel Trailer, Inc.",1
2018,"Robert Bosch, LLC",2
2018,Rock Run Industies,1
2018,"RockyMounts, Inc.",1
2018,Rosenbauer America,1
2018,"Roush Performance Products, Inc.",1
2018,"S&B Filters, Inc.",1
2018,"Seagrave Fire Apparatus, LLC",1
2018,Shyft Group,12
2018,Silverstone Associates LLC,1
2018,Simard Suspensions inc,1
2018,"Southeast Toyota Distributors, LLC",1
2018,Starcraft RV,2
2018,Streetcar ORV LLC,1
2018,"Strehl, LLC",1
2018,"Subaru of America, Inc.",9
2018,"Sunright International Of America, Inc.",1
2018,Supreme Corporation,3
2018,"Suzuki Motor USA, LLC",7
2018,"SynTec Seating Solutions, LLC",3
2018,Syncro Corporation,1
2018,"TRW Automotive, Inc.",4
2018,TSE Brakes,1
2018,"Takata (TK Global, LLC)",3
2018,"Tap Worldwide, LLC",13
2018,"Terex South Dakota, Inc.",3
2018,"Tesla, Inc.",2
2018,Thor Motor Coach,13
2018,"Tiffin Motorhomes, Inc.",2
2018,Timoney Technology,1
2018,"TowBlazer, Inc.",1
2018,Toyne Inc.,1
2018,Toyota Motor Engineering & Manufacturing,25
2018,"Trail Boss Conversions, Inc.",1
2018,"Trail King Industries, Inc.",2
2018,Trailstar International Inc,1
2018,"Transportation Collaborative, Inc.",1
2018,Triple E Recreational Vehicles,5
2018,"Triumph Motorcycles America, Ltd.",2
2018,"Truck-Lite Company, LLC",1
2018,"Turn5, Inc.",1
2018,Turtle Top,1
2018,Vactor Manufacturing,1
2018,Van Hool N.V.,2
2018,"Van-Con, Inc.",3
2018,Vogue Tyre & Rubber Co.,1
2018,"Volkswagen Group of America, Inc.",35
2018,"Volvo Car USA, LLC",4
2018,Volvo Trucks North America,4
2018,Wabash National Corporation,1
2018,Wayfarer,1
2018,"Webasto Charging Systems, Inc",1
2018,Whammerdyne Inc.,2
2018,Whelen Engineering Co Inc,1
2018,"Winnebago Industries, Inc.",8
2018,Winnebago Towable,1
2018,"Yakima Products, Inc.",1
2018,"Yamaha Motor Corporation, USA",5
2018,Yokohama Tire Corporation,1
2018,"ZF North America, Inc.",1
2018,Zero Motorcycles Inc.,1
2019,"4-Star Trailers, Inc.",1
2019,A-1 Auto Electric,1
2019,"ARBOC Specialty Vehicles, LLC",1
2019,"ASA Electronics, LLC.",2
2019,"Aero Industries, Inc.",1
2019,"Airstream, Inc.",7
2019,Aisin World Corp. of America,1
2019,Alexis Fire Equipment Company,1
2019,"Altec Industries, Inc.",14
2019,Aluminum Trailer Company (ATC),1
2019,"Ameritrans Bus, Inc.",2
2019,Arcimoto Inc,6
2019,Aston Martin The Americas,1
2019,"Autocar, LLC",7
2019,"BMW of North America, LLC",42
2019,BYD Coach & Bus,1
2019,"Bendix Commercial Vehicle Systems, LLC",1
2019,"Bentley Motors, Inc.",2
2019,"Blanchat Mfg., Inc.",2
2019,Blue Bird Body Company,11
2019,"Bombardier Recreational Products, Inc.",1
2019,Braun Corporation,4
2019,Braxton Creek RV,1
2019,Cabot Coach Builders Inc-DBA Royale Limo,2
2019,"Capco USA, Inc.",1
2019,Carrier Corporation,1
2019,"Caterpillar, Inc.",1
2019,"Champion Bus, Inc.",1
2019,"Charles Machine Works, Inc.",3
2019,"Chrysler (FCA US, LLC)",44
2019,Collins Bus Corporation,2
2019,"Conel, LLC dba McElrath Trailers",1
2019,"Contract Manufacturer, LLC",1
2019,Cooper Tire & Rubber Co.,3
2019,Cooper Tire & Rubber Company Europe Ltd.,1
2019,"Corp. Micro Bird, Inc.",2
2019,"Cottrell, Inc.",1
2019,"Cruise Car, Inc.",1
2019,Cruiser RV,1
2019,"Cummins, Inc.",3
2019,Curbtender,1
2019,Cush Corp,1
2019,Custom Fab & Body LLC,1
2019,"Custom Fire Apparatus, Inc.",1
2019,"DLT, LLC",1
2019,"Daimler Trucks North America, LLC",32
2019,"Daimler Vans USA, LLC",21
2019,Dana Incorporated,1
2019,Darsan Trading Co.,1
2019,Dennis Eagle Inc.,1
2019,Dexter Axle Company,1
2019,Diamond Coach Corporation,2
2019,"DiamondBack Automotive Accessories, Inc.",1
2019,Diesel Modification Center LLC.,1
2019,"Dorel China America, Inc.",1
2019,"Dorman Products, Inc.",1
2019,Double K Inc.,2
2019,Drake Automotive Group LLC,1
2019,Driverge Vehicle Innovations,1
2019,Ducati North America,4
2019,E-One Incorporated,4
2019,EHG USA LP dba American Fastbacks,2
2019,Eldorado National-Kansas,3
2019,Electra Meccanica Vehicles Corp,1
2019,Entegra Coach,7
2019,"Entrans International, LLC",1
2019,"Erwin Hymer Group North America, Inc.",1
2019,"Excellance, Inc",1
2019,Farber Specialty Vehicles,4
2019,"Fenton Mobility Products, Inc.",2
2019,"Ferrara Fire Apparatus, Inc.",1
2019,"Ferrari North America, Inc.",4
2019,Fire Equipment Sales & Service,1
2019,Fontaine Trailer Company,1
2019,ForB dba WAYB,1
2019,Ford Motor Company,37
2019,"Forest River, Inc.",50
2019,"Foretravel, Inc.",1
2019,"Foundation Ambulance, Inc.",1
2019,"Four Guys Stainless Tank & Equip., Inc.",1
2019,Fouts Bros,1
2019,"General Motors, LLC",25
2019,"Genie Industries, Inc.",1
2019,"Gillig, LLC",4
2019,"Godwin Manufacturing Company, Inc.",1
2019,"Gulf States Toyota, Inc.",1
2019,"Gulf Stream Coach, Inc.",2
2019,H&H Sports Protection,1
2019,"HME, Inc.",1
2019,"Halcore Group, Inc.",4
2019,Hale Products Inc,1
2019,Harley-Davidson Motor Company,2
2019,"Heartland Recreational Vehicles, LLC",4
2019,Hendrickson USA. L.L.C.,1
2019,Hercules Enterprises,1
2019,Hickory Springs Manufacturing Company,1
2019,Highland Ridge RV,1
2019,"Hino Motors Sales U.S.A., Inc.",2
2019,Honda (American Honda Motor Co.),22
2019,Hyundai Motor America,7
2019,Hyundai Translead,2
2019,IMT Standen's Limited Partnership,1
2019,"ITI Trailers And Truck Bodies, Inc.",2
2019,Indian Motorcycle Company,6
2019,Indiana Mills and Manufacturing Inc.,1
2019,Ioxus Corporation,1
2019,Isuzu Motors Limited,4
2019,Ivolution Sports Inc.,2
2019,"Jaguar Land Rover North America, LLC",11
2019,"Jayco, Inc.",21
2019,Jerr-Dan Corporation,1
2019,"KTM North America, Inc.",1
2019,"KZRV, L.P.",2
2019,Karma Automotive LLC,3
2019,"Kawasaki Motors Corp., U.S.A.",1
2019,Keystone RV Company,19
2019,"Kia America, Inc.",6
2019,Kovatch Mobile Equipment Corp.,5
2019,Kymco USA,2
2019,LA West Inc.,1
2019,"LDJ Manufacturing, Inc.",2
2019,"LDV, Inc.",1
2019,LGE Coachworks Inc.,1
2019,"LGS Industries, Inc.",1
2019,Labrie Enviroquip Group,1
2019,Lakota Corporation (Lakota Trailers),2
2019,Lamborghini (Automobili Lamborghini),1
2019,Lance Camper Manufacturing. Corp.,2
2019,Life Line Emergency Vehicles,2
2019,Linora Corporation,1
2019,Lion Electric Company,1
2019,Livin' Lite Recreational Vehicles,1
2019,"Load Trail, LLC",1
2019,Lotus Cars Limited,1
2019,"Lucon, Inc.",1
2019,M H EBY,1
2019,"MEKRA Lang North America, LLC",1
2019,"MMDi, Inc.",1
2019,"MORryde International, Inc.",6
2019,"Mack Trucks, Inc.",7
2019,"Maintainer Corporation of Iowa, Inc.",4
2019,"Manac, Inc.",1
2019,Marion Body Works Inc.,3
2019,"Maserati North America, Inc.",2
2019,Matrix Headgear Ltd,1
2019,Mazda North American Operations,15
2019,McLaren Automotive Incorporated,2
2019,"McNeilus Truck & Manufacturing, Inc.",1
2019,"Mercedes-Benz USA, LLC",33
2019,"Meritor, Inc.",3
2019,"Merritt Manufacturing, Inc.",1
2019,"Mertz Manufacturing, Inc.",1
2019,"Michelin North America, Inc.",1
2019,"Mickey Truck Bodies, Inc.",1
2019,Midway Specialty Vehicles,1
2019,"Mitsubishi Fuso Truck of America, Inc.",1
2019,"Mitsubishi Motors North America, Inc.",2
2019,"Mobility Specialists, Inc.",1
2019,Mobility Transportation Services,1
2019,Morgan Olson Corporation,1
2019,Motor Coach Industries,3
2019,"Natural Gas Fuel Systems, Inc.",1
2019,"Navistar, Inc.",14
2019,New England Wheels,2
2019,"New Flyer of America, Inc.",1
2019,Newell Coach Corp.,1
2019,Newmar Corporation,7
2019,"Nissan North America, Inc.",5
2019,North American Repower LLC,1
2019,North Central Emergency Vehicles,1
2019,Nova Bus (US) Inc.,2
2019,"Oliver Travel Trailers, INC.",1
2019,"Osage Industries, Inc.",1
2019,"Osco Tank & Truck Sales, Inc.",1
2019,Oshkosh Corporation,4
2019,Outdoors RV Manufacturing,1
2019,PACCAR Incorporated,10
2019,PL Custom Emergency Vehicles,1
2019,"Piaggio Group Americas, Inc.",4
2019,Pierce Manufacturing,4
2019,"Pleasure Way Industries, Ltd.",1
2019,Polaris Industries Inc.,3
2019,"Porsche Cars North America, Inc.",13
2019,"Precision Industries, Inc.",1
2019,Prevost Car (US) Inc.,4
2019,Prime-Time Specialty Vehicles,1
2019,"Proterra Operating Company, Inc.",7
2019,"Quality Van Sales, Inc.",1
2019,"REV Ambulance Group Orlando, Inc.",2
2019,REV Recreation Group,5
2019,Reyco Granning,1
2019,Riverside RV,1
2019,SMC Trailers,1
2019,"SNF, Inc. dba BFX Fire Apparatus",1
2019,"ST Engineering Hackney, Inc",2
2019,SVI Trucks,2
2019,SVO Group Inc,2
2019,"Sailun Tire Americas, Inc.",1
2019,Seats Incorporated,1
2019,Shyft Group,9
2019,SkyMark Refuelers,1
2019,"Smeal Holding, LLC",1
2019,"Somerset Welding & Steel, Inc.",1
2019,Southeast Apparatus,1
2019,"Southeast Toyota Distributors, LLC",2
2019,Southern Pride Distributing LLC,1
2019,Specialty Manufacturing Co.,2
2019,"Spencer Manufacturing, Inc.",1
2019,"Stainless & Repair, Inc.",1
2019,Stanley Industries & Automotive LLC,1
2019,Starcraft RV,2
2019,"Stoughton Trailers, LLC",1
2019,"Strategic Sports, Ltd.",1
2019,"Subaru of America, Inc.",17
2019,"Sumitomo Rubber Industries, Ltd.",1
2019,Supreme Corporation,3
2019,"Suzuki Motor USA, LLC",4
2019,"SynTec Seating Solutions, LLC",1
2019,"TRW Automotive, Inc.",1
2019,"Takata (TK Global, LLC)",5
2019,"Tap Worldwide, LLC",1
2019,Taylor Made Ambulances,1
2019,"Temp-Air, a division of Sunbelt Rentals",1
2019,Temsa,3
2019,"Terex Advance Mixer, Inc.",1
2019,"Terex South Dakota, Inc.",1
2019,"Tesla, Inc.",2
2019,The Toro Company,1
2019,Thor Motor Coach,12
2019,"Tiffin Motorhomes, Inc.",2
2019,Toyne Inc.,1
2019,"Toyo Tire Holdings of Americas, Inc.",1
2019,Toyota Motor Engineering & Manufacturing,14
2019,"Trail King Industries, Inc.",2
2019,Trans Texas Tire,1
2019,"Transfer Flow Inc - Chico, CA",1
2019,"Transportation Collaborative, Inc.",2
2019,"Transportation Power, Inc.",1
2019,Triple E Recreational Vehicles,2
2019,"Triumph Motorcycles America, Ltd.",5
2019,"Unicell Body Company, Inc.",1
2019,"Unruh Fire, Inc.",2
2019,VCI Emergency Vehicle Specialists,1
2019,"VLRV, LLC (Vanleigh RV)",1
2019,"Vac-Tron Equipment, LLC",2
2019,"Vantage Mobility International, LLC",3
2019,"Vitro Automotriz, S.A. de C.V.",1
2019,"Volkswagen Group of America, Inc.",27
2019,Volvo Bus Corporation,2
2019,"Volvo Car USA, LLC",5
2019,Volvo Trucks North America,6
2019,"Voyager Industries, Inc",1
2019,W. S. Darley & Co.,1
2019,WSB Inc,1
2019,"Waldoch Crafts, Inc",1
2019,"Watts Manufacturing, LLC",1
2019,Weis Fire & Safety,1
2019,Wilson Trailer Company,1
2019,"Winnebago Industries, Inc.",5
2019,XL Hybrids INC,2
2019,"Yamaha Motor Corporation, USA",1
2019,"ZF North America, Inc.",2
2019,Zamzow Mfg Co Inc,1
2019,Ziamatic Corp,1
2020,"ARBOC Specialty Vehicles, LLC",1
2020,Agility Fuel Solutions,1
2020,"Airstream, Inc.",3
2020,Akoury,1
2020,Akron Brass Company,1
2020,"Allison Transmission, Inc.",1
2020,"Altec Industries, Inc.",15
2020,American Hauler,1
2020,"American Pacific Industries, Inc.",1
2020,Arcimoto Inc,4
2020,Aries Industries Inc.,1
2020,Aston Martin The Americas,2
2020,"Autocar, LLC",8
2020,Autosales Inc.,2
2020,"BMW of North America, LLC",36
2020,"Bendix Commercial Vehicle Systems, LLC",1
2020,"Bentley Motors, Inc.",5
2020,Blue Bird Body Company,15
2020,"Bombardier Recreational Products, Inc.",2
2020,Brake Parts Inc.,1
2020,Braun Ambulances,4
2020,Braxton Creek RV,2
2020,Bridgestone Americas Tire Operations,2
2020,Bugatti,2
2020,CHTC Bus Group,1
2020,Carrier Corporation,2
2020,"Chrysler (FCA US, LLC)",27
2020,Coach and Equipment Mfg. Corp.,1
2020,"Compania Hulera Tornel, S.A. de C.V.",2
2020,Concession Nation,1
2020,"Conel, LLC dba McElrath Trailers",1
2020,"Continental Automotive Systems, Inc.",1
2020,"Continental Tire the Americas, LLC",1
2020,"Corp. Micro Bird, Inc.",4
2020,"Cruise Car, Inc.",1
2020,"Cummins, Inc.",2
2020,Curt Manufacturing LLC,2
2020,"Custom Fire Apparatus, Inc.",1
2020,DICK'S Sporting Goods,1
2020,Daimler Coaches North America,3
2020,"Daimler Trucks North America, LLC",27
2020,"Daimler Vans USA, LLC",21
2020,Dana Incorporated,1
2020,Dennis Eagle Inc.,1
2020,"Denso International America, Inc.",2
2020,"Diode Dynamics, LLC",1
2020,Dometic Corporation,2
2020,Driverge Vehicle Innovations,1
2020,Ducati North America,3
2020,E-One Incorporated,2
2020,ECCO Holdings Corp.,1
2020,"Eldorado National- California, Inc.",1
2020,Eldorado National-Kansas,1
2020,"Equipment Technology, L.L.C.",1
2020,Escape Trailer,1
2020,"Ferrara Fire Apparatus, Inc.",1
2020,"Ferrari North America, Inc.",2
2020,"Firefly Integrations, LLC",1
2020,First Light Safety Products,1
2020,Fontaine Modification,1
2020,Ford Motor Company,45
2020,"Foreign Tire Sales, Inc.",1
2020,"Forest River, Inc.",55
2020,"Foretravel, Inc.",1
2020,Frazer,1
2020,Freedman Seating Company,1
2020,Fruehauf de Mexico SA de CV,1
2020,"General Motors, LLC",33
2020,"Genie Industries, Inc.",2
2020,"Genuine Scooters, LLC",1
2020,"Gillig, LLC",5
2020,Goodyear Tire & Rubber Company,1
2020,"Grand Design RV, LLC",3
2020,Great Dane Trailers,2
2020,"Gulf Stream Coach, Inc.",3
2020,"HME, Inc.",1
2020,"Halcore Group, Inc.",6
2020,Harbor Freight Tools,4
2020,Harley-Davidson Motor Company,1
2020,"Heartland Recreational Vehicles, LLC",6
2020,High Altitude Trailer Co LLC,1
2020,Highland Ridge RV,1
2020,"Hino Motors Sales U.S.A., Inc.",2
2020,Honda (American Honda Motor Co.),18
2020,Horizon Global,2
2020,Hyundai Motor America,15
2020,"Icon Vehicle Dynamics, LLC",1
2020,Indian Motorcycle Company,2
2020,Interamerican Auto Parts,1
2020,Isuzu Motors Limited,6
2020,JDM ASTAR LLC,1
2020,"Jaguar Land Rover North America, LLC",17
2020,"Jayco, Inc.",18
2020,"KTM North America, Inc.",2
2020,"KZRV, L.P.",2
2020,"Kalmar Solutions, LLC",1
2020,"Kawasaki Motors Corp., U.S.A.",4
2020,"Key Safety Systems, Inc. - (DBA Joyson)",1
2020,Keystone RV Company,17
2020,"Kia America, Inc.",12
2020,"Kibbi, LLC",1
2020,Kiekert USA,1
2020,"Kiel N.A., L.L.C",2
2020,Kovatch Mobile Equipment Corp.,5
2020,Kymco USA,1
2020,"LDJ Manufacturing, Inc.",1
2020,Lamborghini (Automobili Lamborghini),3
2020,Lance Camper Manufacturing. Corp.,2
2020,Leather on Wheels Inc,1
2020,"Linglong Americas, Inc.",1
2020,Lion Electric Company,4
2020,Lippert,2
2020,LiquidSpring LLC,1
2020,"Lode-King Industries, Ltd.",2
2020,M H EBY,1
2020,"Maintainer Corporation of Iowa, Inc.",1
2020,Marion Body Works Inc.,2
2020,Maxon Lift Corp.,1
2020,Mazda North American Operations,3
2020,McLaren Automotive Incorporated,1
2020,"McNeilus Truck & Manufacturing, Inc.",3
2020,"Mercedes-Benz USA, LLC",38
2020,"Meritor, Inc.",2
2020,"Mitsubishi Fuso Truck of America, Inc.",2
2020,"Mitsubishi Motors North America, Inc.",5
2020,Motor Coach Industries,5
2020,"Motorcar Parts of America, Inc.",1
2020,"Multiquip, Inc.",1
2020,"National Van Builders, Inc.",1
2020,"Navistar, Inc.",9
2020,"New Flyer of America, Inc.",1
2020,Newell Coach Corp.,1
2020,Newmar Corporation,6
2020,"Nissan North America, Inc.",12
2020,Nova Bus (US) Inc.,3
2020,Oshkosh Corporation,2
2020,PACCAR Incorporated,8
